state,category,date,disaster,disaster_info,designated_area,severity,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
HI,DR,2011-04-08,Tsunami,Tsunami Waves,Honolulu (County),0.0,23.9,19.8,27.6,13.5,,52.0,11.5,1017.2
HI,DR,2011-04-08,Tsunami,Tsunami Waves,Maui (County),0.0,23.9,19.8,27.6,13.5,,52.0,11.5,1017.2
TX,FM,2011-04-09,Fire,Hickman Fire,Midland (County),0.0,25.4,20.0,33.8,0.0,0.0,164.0,17.3,1009.7
TX,FM,2011-04-09,Fire,Rockhouse Fire,Jeff Davis (County),0.0,25.4,20.0,33.8,0.0,0.0,164.0,17.3,1009.7
TX,FM,2011-04-09,Fire,Rockhouse Fire,Presidio (County),0.0,25.4,20.0,33.8,0.0,0.0,164.0,17.3,1009.7
TX,FM,2011-04-09,Fire,Swenson Fire,King (County),0.0,25.4,20.0,33.8,0.0,0.0,164.0,17.3,1009.7
TX,FM,2011-04-09,Fire,Swenson Fire,Knox (County),0.0,25.4,20.0,33.8,0.0,0.0,164.0,17.3,1009.7
TX,FM,2011-04-09,Fire,Swenson Fire,Stonewall (County),0.0,25.4,20.0,33.8,0.0,0.0,164.0,17.3,1009.7
OK,FM,2011-04-10,Fire,Cleveland Fire,Pawnee (County),0.0,25.6,17.8,30.0,0.0,0.0,222.0,23.4,1004.5
TX,FM,2011-04-15,Fire,Wildcat Fire,Coke (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-15,Fire,Wildcat Fire,Tom Green (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-15,Fire,Wichita Fire Complex,Wichita (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
OK,FM,2011-04-15,Fire,Goodyear Plant Fire,Comanche (County),0.0,12.2,8.9,17.8,0.0,0.0,302.0,42.1,1006.3
TX,FM,2011-04-15,Fire,Cooper Mountain Ranch Fire,Fisher (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-15,Fire,Cooper Mountain Ranch Fire,Kent (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-15,Fire,Cooper Mountain Ranch Fire,Stonewall (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-15,Fire,Pk West Fire,Palo Pinto (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-15,Fire,Pk West Fire,Stephens (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-15,Fire,Pk West Fire,Young (County),0.0,22.7,15.5,28.3,0.0,0.0,328.0,12.2,1010.6
TX,FM,2011-04-16,Fire,Pk East Fire,Palo Pinto (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Pk East Fire,Palo Pinto (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Pk East Fire,Stephens (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Pk East Fire,Stephens (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Pk East Fire,Young (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Pk East Fire,Young (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,East Sidwynicks Fire,Eastland (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Hohertz Fire,Palo Pinto (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Hohertz Fire,Palo Pinto (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Hohertz Fire,Stephens (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Hohertz Fire,Stephens (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Hohertz Fire,Young (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-16,Fire,Hohertz Fire,Young (County),0.0,18.9,7.7,27.2,0.0,0.0,,3.6,1017.5
TX,FM,2011-04-17,Fire,Pinnacle Fire,Travis (County),0.0,20.3,9.4,30.5,0.0,0.0,175.0,10.1,1012.1
NM,FM,2011-04-17,Fire,Tire Fire,Curry (County),0.0,19.5,7.5,28.6,0.0,0.0,,16.9,1006.0
NM,FM,2011-04-17,Fire,Tire Fire,Roosevelt (County),0.0,19.5,7.5,28.6,0.0,0.0,,16.9,1006.0
TX,FM,2011-04-17,Fire,Bryson Fire Complex,Jack (County),0.0,20.3,9.4,30.5,0.0,0.0,175.0,10.1,1012.1
CA,DR,2011-04-18,Tsunami,Tsunami Waves,Del Norte (County),0.0,16.2,13.9,17.8,0.0,,196.0,10.5,1013.8
CA,DR,2011-04-18,Tsunami,Tsunami Waves,Monterey (County),0.0,16.2,13.9,17.8,0.0,,196.0,10.5,1013.8
CA,DR,2011-04-18,Tsunami,Tsunami Waves,Santa Cruz (County),0.0,16.2,13.9,17.8,0.0,,196.0,10.5,1013.8
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Alamance (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Tyrrell (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Bertie (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Bladen (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Craven (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Cumberland (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Currituck (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Greene (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Halifax (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Harnett (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Hertford (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Hoke (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Johnston (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Lee (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Onslow (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Pitt (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Robeson (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Sampson (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Wake (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
NC,DR,2011-04-19,Severe Storm,"Severe Storms, Tornadoes, And Flooding",Wilson (County),1.0,21.9,13.5,29.6,0.0,0.0,210.0,18.0,1016.9
TX,FM,2011-04-21,Fire,148/2332 Fire,Clay (County),0.0,26.3,22.7,32.7,0.0,0.0,159.0,14.0,1011.6
NE,FM,2011-04-22,Fire,Thedford Fire,Thomas (County),0.0,11.6,7.2,18.9,0.8,0.0,186.0,12.6,1006.3
OK,DR,2011-04-22,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Pushmataha (County),1.0,25.6,18.4,34.5,0.0,0.0,190.0,25.9,1003.4
OK,DR,2011-04-22,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Atoka (County),1.0,25.6,18.4,34.5,0.0,0.0,190.0,25.9,1003.4
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Autauga (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Baldwin (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Barbour (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Bibb (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Blount (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Bullock (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Butler (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Calhoun (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Chambers (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Cherokee (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Chilton (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Choctaw (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Clarke (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Clay (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Cleburne (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Coffee (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Colbert (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Conecuh (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Coosa (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Covington (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Crenshaw (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Cullman (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Dale (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Dallas (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",DeKalb (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Elmore (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Escambia (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Etowah (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Fayette (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Franklin (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Geneva (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
AL,EM,2011-04-27,Severe Storm,"Severe Storms, Tornadoes, And Straight-Line Winds",Greene (County),1.0,23.7,15.3,29.2,28.4,0.0,183.0,25.6,1005.1
